ID,Район,Улица,Комнаты,Площадь,Этаж,Серия,Цена за м2,Цена,Ссылка
tr_57252158,Плявниеки,Ясмуйжас 11,3,63,9/9,602-я,1333 €,"84,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/aoelh.html
tr_57252095,Вецрига,Калею 14,4,112,5/5,Дов. дом,2633 €,"295,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/vecriga/abneg.html
tr_57252189,Вецмилгравис,Мелдру 19,2,46,2/2,Спец. пр.,1065 €,"49,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/vecmilgravis/gciil.html
tr_56803110,Агенскалнс,Смильгя 20a,2,42,5/6,Дов. дом,2369 €,"99,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/aficg.html
tr_57076774,центр,Чака 133,2,42,3/6,Дов. дом,1584 €,"66,528  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/gnjof.html
tr_57202702,центр,Чака 133,2,44,1/6,Дов. дом,597 €,"26,280  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/egxnf.html
tr_57252052,Иманта,М. Круму 5,2,50,4/5,Лит. пр.,1180 €,"59,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/cggof.html
tr_57030615,центр,Чака 133,2,46,5/6,Дов. дом,1708 €,"78,608  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bdpfbm.html
tr_57080570,центр,Цесу 32a,1,30,2/2,Дов. дом,766 €,"23,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/biinl.html
tr_57113572,центр,Бривибас 73,4,147,4/5,Дов. дом,1829 €,"269,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bhelg.html
tr_57251958,центр,Латгалес 190,3,59,8/9,Нов.,2644 €,"156,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/adlhn.html
tr_55951549,Гризинькалнс,Алаукста 7,2,34,1/4,Рекон.,3088 €,"105,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/grizinkalns/bplhid.html
tr_55912209,центр,Алаукста 7,2,33,1/2,Рекон.,4545 €,"150,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aelml.html
tr_57147656,р-н ул.Краста,Греду 15,3,59,8/9,Нов.,2644 €,"156,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/krasta-st-area/lfnel.html
tr_57251854,Зиепниеккалнс,Тумес 25,3,62,6/6,Нов.,2451 €,"152,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ziepniekkalns/fdjfg.html
tr_57238460,центр,Марияс 4,2,42,2/5,Рекон.,3563 €,"149,672  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/agmjm.html
tr_57238491,центр,Марияс 4,1,21,5/5,Рекон.,4178 €,"87,740  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ajnhi.html
tr_57238539,центр,Марияс 4,2,41,3/5,Рекон.,3556 €,"145,800  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bemkif.html
tr_57238929,Зиепниеккалнс,Тумес 25,3,62,6/6,Нов.,2467 €,"153,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ziepniekkalns/bhxio.html
tr_57221403,Чиекуркалнс,Чиекуркална 6 п. л. 15,2,56,1/2,Рекон.,1964 €,"110,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/chiekurkalns/deici.html
tr_57251619,Агенскалнс,Елгава 88a,4,102,2/2,Рекон.,1807 €,"184,380  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/dhopi.html
tr_56329724,р-он ул. Латгалес,Лудзас 56 b,3,64,6/6,Рекон.,1325 €,"84,800  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/bbpjk.html
tr_57087714,центр,Латгалес 109,3,48,3/5,Рекон.,1319 €,"63,345  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/amxio.html
tr_56618152,Вецмилгравис,Калнгалес 1,2,50,1/9,602-я,1100 €,"55,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/vecmilgravis/bjdni.html
tr_57076398,Ильгюциемс,Риексту 12,2,48,4/5,Лит. пр.,1250 €,"60,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ilguciems/bkecb.html
tr_57061834,центр,Гертрудес 113,3,84,3/6,Дов. дом,1500 €,"126,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/belomx.html
tr_57251426,Пурвциемс,Ницгалес 4,3,61,7/9,602-я,1065 €,"65,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/aegfp.html
tr_57079651,центр,Миленбаха 1,2,47,5/6,Рекон.,2595 €,"122,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/goheh.html
tr_57132432,Агенскалнс,Дарба 11a,1,29,1/2,Сталинка,913 €,"26,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/bxeicj.html
tr_55614007,центр,Элизабетес 57,4,122,3/5,Дов. дом,1721 €,"210,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aaiml.html
tr_57251099,Саркандаугава,Кадикю 3,2,60,2/2,Рекон.,633 €,"38,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/sarkandaugava/ecddf.html
tr_56926943,центр,Дзирнаву 70,3,69,6/6,Дов. дом,2246 €,"155,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aixmo.html
tr_55001989,центр,Госпиталю 7,1,35,2/5,103-я,1111 €,"38,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/beppkg.html
tr_55696435,центр,Валдемара 57/59,5,109,4/7,Дов. дом,2247 €,"245,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bcjmkm.html
tr_56995653,Пурвциемс,Унияс 32A,1,26,2/2,Дов. дом,846 €,"22,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/fnbdl.html
tr_57025412,центр,Малпилс 9,6,160,2/3,Спец. пр.,2131 €,"341,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ckdfi.html
tr_54642913,Кенгарагс,Прушу 46,3,119,10/10,Нов.,1996 €,"237,600  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/ailgj.html
tr_56275702,центр,Базницас 5,5,155,3/5,Дов. дом,4838 €,"750,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/hbplk.html
tr_54162598,центр,Аусекля 8,4,136,2/6,Спец. пр.,1764 €,"240,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/adxfc.html
tr_57057315,Золитуде,Анниньмуйжас 7,1,50,8/13,Нов.,2390 €,"119,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/zolitude/elhmx.html
tr_56668460,центр,Базницас 7,1,166,6/6,Дов. дом,1325 €,"220,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/cidjc.html
tr_56388693,Иманта,Анниньмуйжас 43,5,140,7/24,Нов.,2107 €,"295,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/exifx.html
tr_57081417,Иманта,Анниньмуйжас 43,5,188,13/24,Нов.,1205 €,"226,600  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/behofm.html
tr_57250539,Югла,Бривибас 367,1,30,5/5,Хрущ.,1133 €,"34,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/yugla/ejxpp.html
tr_57250506,Тейка,Кауказа 11,4,112,4/4,Нов.,3509 €,"393,050  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/aiexi.html
tr_57249587,центр,Лачплеша 53,3,65,3/5,Рекон.,3384 €,"220,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bebpbf.html
tr_57246218,центр,Виландес 8,4,145,5/5,Рекон.,2089 €,"303,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ajfjp.html
tr_57236791,Агенскалнс,Ранькя Д. 34,4,110,13/23,Нов.,3463 €,"381,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/eikfe.html
tr_57250300,Межциемс,Эйзенштейна 47a,2,45,5/10,Нов.,2393 €,"107,700  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mezhciems/fcxnl.html
tr_50806403,Ильгюциемс,Балта 12,1,30,2/2,Дов. дом,450 €,"13,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ilguciems/cjidk.html
tr_57178006,Ильгюциемс,Давида 1,1,27,2/2,Дов. дом,366 €,"9,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ilguciems/ojjmd.html
tr_57249378,Болдерая,Доломита 2,1,32,5/5,Хрущ.,746 €,"23,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/bolderaya/agehf.html
tr_55896008,центр,Аусекля 6A,6,242,4/5,Рекон.,2272 €,"550,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/allkl.html
tr_57159156,центр,Еезусбазницас 7,2,51,1/2,Дов. дом,911 €,"46,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dbdbo.html
tr_55997542,центр,Бривибас 84,3,84,2/5,Рекон.,2321 €,"195,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/cndce.html
tr_57190254,центр,Миера 103,2,51,3/5,Нов.,2823 €,"144,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/efmid.html
tr_55668949,Золитуде,Биезиня 3,2,60,1/9,119-я,1133 €,"68,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/zolitude/ehfpo.html
tr_57163700,Иманта,Ауру 13A,2,50,3/5,Лит. пр.,1260 €,"63,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/blnnh.html
tr_56576913,Иманта,Юрмалас Г. 99,3,64,9/9,602-я,1125 €,"72,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/dljxf.html
tr_57071946,Югла,Юглас 23,3,68,3/6,Нов.,2447 €,"166,400€",https://www.ss.lv/msg/ru/real-estate/flats/riga/yugla/okeng.html
tr_57250071,Югла,Юглас 23,4,85,2/6,Нов.,2555 €,"217,200€",https://www.ss.lv/msg/ru/real-estate/flats/riga/yugla/hmndh.html
tr_57250069,Югла,Юглас 23,2,47,3/6,Нов.,2625 €,"123,400€",https://www.ss.lv/msg/ru/real-estate/flats/riga/yugla/cbmmk.html
tr_57250049,центр,Бирзниека-Упиша 29,3,82,4/6,Рекон.,2060 €,"169,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/afcib.html
tr_57249835,Пурвциемс,Стирну 22,2,38,2/5,Спец. пр.,1357 €,"51,600  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/egeji.html
tr_57249039,Межапарк,Виестура пр. 95,1,31,8/10,Нов.,2219 €,"68,800  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/mezhapark/cjkgi.html
tr_57168426,Кенгарагс,Латгалес 301,3,66,12/12,Чеш. пр.,1287 €,"85,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/dbccc.html
tr_57022274,центр,Лачплеша 125,2,42,3/5,Рекон.,1546 €,"64,945  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bnjld.html
tr_56969300,центр,Бривибас 72,4,108,3/6,Дов. дом,2129 €,"230,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/agipb.html
tr_55944706,центр,Екаба 26/28,3,110,3/4,Дов. дом,2000 €,"220,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bcjpik.html
tr_54972850,Берги,Бривибас 446,4,186,3/4,Нов.,1462 €,"272,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/bergi/bcmcon.html
tr_56738904,центр,Пулкв. Бриежа 15,2,55,5/7,Дов. дом,2700 €,"148,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/afnmj.html
tr_56847499,Золитуде,Анниньмуйжас 7,4,229,13/13,Нов.,1113 €,"255,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/zolitude/bdkgee.html
tr_56925949,центр,Элизабетес 67,2,55,3/6,Дов. дом,3272 €,"180,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/fjxhj.html
tr_56132891,центр,Валмиерас 32,2,37,2/2,Дов. дом,537 €,"19,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/hbeho.html
tr_57249263,Пурвциемс,Деглава 126,2,59,5/9,119-я,1016 €,"60,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/purvciems/dixlo.html
tr_57249196,Тейка,Бикерниеку 79,2,39,3/5,Лит. пр.,1820 €,"71,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/teika/cmpoo.html
tr_57009770,Саркандаугава,Хапсалас 1,3,110,8/8,Нов.,1363 €,"150,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/sarkandaugava/dbfgk.html
tr_57034365,Дзегужкалнс,Даугавгривас 70k5,3,56,3/5,Хрущ.,1589 €,"89,000€",https://www.ss.lv/msg/ru/real-estate/flats/riga/dzeguzhkalns/cdnho.html
tr_57249015,центр,Базницас 27/29,4,202,2/5,Рекон.,4950 €,"1,000,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bcifje.html
tr_57247871,р-он ул. Латгалес,Латгалес 131,3,131,4/4,Рекон.,1198 €,"157,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/fjieh.html
tr_57039948,центр,Бирзниека-Упиша 20A,3,101,6/7,Нов.,3158 €,"319,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bcilcl.html
tr_57062558,центр,Рупниецибас 21,3,94,2/7,Нов.,3138 €,"295,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/gogkf.html
tr_56979171,р-он ул. Латгалес,Ерсикас 18,1,19,5/5,Рекон.,2663 €,"50,600  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/maskavas-priekshpilseta/cdnlkn.html
tr_56117053,центр,Матиса 89-1,4,89,1/2,Дов. дом,1800 €,"160,200  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bcffb.html
tr_54450965,Вецмилгравис,Домбровска 39,4,80,3/9,602-я,862 €,"69,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/vecmilgravis/dmnjd.html
tr_56628273,центр,Пернавас 41,4,105,6/6,Нов.,3323 €,"349,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bemmom.html
tr_56571370,центр,Дунтес 28,3,131,9/16,Нов.,1610 €,"211,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/afjbh.html
tr_56605169,центр,Стрелниеку 5,3,89,2/7,Нов.,4426 €,"394,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/cibjg.html
tr_56684742,Плявниеки,Купричу 3,2,55,3/6,Нов.,2421 €,"133,200  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/hgjmn.html
tr_57248813,Плявниеки,Купричу 3C,4,106,2/6,Нов.,2359 €,"250,100  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/plyavnieki/exgif.html
tr_56957771,центр,Авоту 54,3,63,3/5,Дов. дом,1428 €,"90,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/adeff.html
tr_57227361,центр,Дзирнаву 92,3,131,4/5,Рекон.,3038 €,"398,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/dxphg.html
tr_57248705,центр,Чака 26а,1,25,1/5,Рекон.,2572 €,"64,300  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bfcip.html
tr_57132577,центр,Мейеровица бульв. 4,3,146,4/5,Дов. дом,2705 €,"395,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ajkdo.html
tr_57248624,Даугавгрива,Эспланадес 5/1,3,40,1/2,Спец. пр.,762 €,"30,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/daugavgriva/ahjkm.html
tr_57248592,центр,Чака 26,2,43,1/6,Рекон.,2495 €,"107,300  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aflnk.html
tr_56073358,Кенгарагс,Латгалес 313,1,33,5/12,М. сем.,1060 €,"35,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/kengarags/eceen.html
tr_56736446,Агенскалнс,Межа 4A,3,98,4/5,Дов. дом,2141 €,"209,900€",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/bcjhnf.html
tr_57135265,центр,Я. Далиня 8,2,65,6/24,Нов.,2721 €,"176,900  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/ffkmj.html
tr_56148361,центр,Калниня 6,3,68,5/5,Рекон.,3014 €,"205,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/eckxo.html
tr_56973580,центр,Еезусбазницас 7,1,54,1/2,Дов. дом,861 €,"46,500  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bddfp.html
tr_56824929,центр,Гертрудес 105,3,60,2/5,Дов. дом,1500 €,"90,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/agnxj.html
tr_57069473,Саркандаугава,Патверсмес 22/3,2,55,1/5,Сталинка,818 €,"45,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/sarkandaugava/ffooc.html
tr_56952146,центр,Бруниниеку 77,5,156,6/6,Дов. дом,538 €,"84,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bhexx.html
tr_56821364,Иманта,Анниньмуйжас 38,4,307,18/12,Нов.,846 €,"260,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/imanta/bedpbj.html
tr_57247956,Ильгюциемс,Спилвес 37B,2,38,4/5,Лит. пр.,1710 €,"65,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/ilguciems/afhlk.html
tr_53788366,центр,Бривибас 142,3,100,5/6,Дов. дом,1700 €,"170,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bxbeg.html
tr_57247908,Торнякалнс,Елгава 88a,3,56,2/2,Рекон.,2291 €,"128,300  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/tornjakalns/aamcb.html
tr_56945274,центр,Тербатас 50,3,80,2/5,Рекон.,1937 €,"155,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aidom.html
tr_56429212,центр,Калпака бульв. 7,1,42,1/6,Рекон.,3214 €,"135,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/cnpoj.html
tr_55963653,Засулаукс,Калнциема 76,3,60,1/2,Дов. дом,666 €,"40,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/zasulauks/adekd.html
tr_56302178,центр,Валдемара 106,5,145,1/5,Сталинка,1586 €,"230,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/aenlc.html
tr_54983020,центр,Катринас Д. 6,2,44,1/3,Рекон.,1820 €,"80,100  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/gehdj.html
tr_54677983,Торнякалнс,Елгава 65,2,40,2/4,Рекон.,2700 €,"108,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/tornjakalns/fpoci.html
tr_54651693,Югла,Страздмуйжас 14,3,83,2/4,Нов.,2265 €,"188,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/yugla/ahbio.html
tr_57133243,центр,Чака 133,3,46,5/6,Дов. дом,1708 €,"78,608  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/bclcbk.html
tr_55665933,Агенскалнс,М. Нометню 24,1,29,1/5,Рекон.,2823 €,"81,870  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/boxkp.html
tr_54713998,Агенскалнс,М. Нометню 24,2,43,1/5,Рекон.,2381 €,"102,396  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/ckeoe.html
tr_55756454,Агенскалнс,М. Нометню 24,2,46,5/5,Рекон.,2739 €,"126,000  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/agenskalns/adggh.html
tr_55137024,Гризинькалнс,Звайгжню 21,1,22,3/6,Дов. дом,1387 €,"30,520  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/grizinkalns/bpnxfl.html
tr_55158662,центр,Звайгжню 21,1,27,4/6,Дов. дом,1374 €,"37,100  €",https://www.ss.lv/msg/ru/real-estate/flats/riga/centre/eblne.html
